sample_id	PC1	PC2	PC3	subtype
TCGA-91-6831-01	7.246317742247214	-36.866159539630985	-39.357677434360504	LUAD
TCGA-91-6835-01	-39.6604531001366	5.585763111312097	24.274927859006098	LUAD
TCGA-91-6836-01	-68.82598299696916	48.38403226363855	-23.658042489054637	LUAD
TCGA-91-6840-01	-4.2281661494645	-45.84041644376396	-2.889056380228832	LUAD
TCGA-91-6847-01	-11.628921711748658	36.76250676886845	-32.21409795353643	LUAD
TCGA-91-6848-01	0.493033296092401	17.225532291369166	12.562102069152655	LUAD
TCGA-91-6849-01	-65.93556758181876	4.24797279617716	7.7483740895735425	LUAD
TCGA-91-7771-01	-30.62291328253214	19.66006489786937	-22.845223536014064	LUAD
TCGA-91-8496-01	-61.141991457614346	-15.208865050607997	22.565783042110404	LUAD
TCGA-91-8497-01	-58.65639838139508	-2.7574372805574443	16.34428657439075	LUAD
TCGA-91-8499-01	43.09206650661074	-12.366958951446561	-27.96950013828981	LUAD
TCGA-91-A4BC-01	-9.757074693813301	-13.501544121836792	-3.9612430976552915	LUAD
TCGA-91-A4BD-01	-32.613104048645894	-17.392795452891345	10.602123124076689	LUAD
TCGA-93-7348-01	-44.91774996509999	-3.3799157439358187	27.52987392453005	LUAD
TCGA-93-A4JN-01	-35.683435652269836	19.66065447871504	-18.983999787139627	LUAD
TCGA-93-A4JO-01	-22.325058193292726	-10.868111139272834	6.180537158428467	LUAD
TCGA-93-A4JP-01	-4.086459130440065	-31.0555868689106	5.689699522811447	LUAD
TCGA-93-A4JQ-01	-8.390146713930019	-16.285548587711656	12.072883770491789	LUAD
TCGA-95-7039-01	-57.614792953543606	28.037355027768083	-41.0582939361305	LUAD
TCGA-95-7043-01	-35.68065782591923	26.24713943340509	-36.03462343061344	LUAD
TCGA-95-7567-01	-63.37018598165764	59.910354919234166	-35.70071815389461	LUAD
TCGA-95-7944-01	-9.641266309775583	-22.0873953362488	15.206743088246002	LUAD
TCGA-95-7947-01	-3.989958268570279	25.795932273158442	-14.441681338285278	LUAD
TCGA-95-7948-01	-64.2052645026043	30.678631985960163	-13.043351657403244	LUAD
TCGA-95-A4VK-01	-33.659389164614446	-2.963962142495111	-11.645969783950436	LUAD
TCGA-95-A4VN-01	-47.251995200790425	2.130729719766354	8.428637604439007	LUAD
TCGA-95-A4VP-01	-31.27157290305257	-23.335817391207062	8.640352959589498	LUAD
TCGA-97-7546-01	-47.89685221443345	-24.87454989865164	26.064573856509885	LUAD
TCGA-97-7552-01	-19.414379549107863	-4.87447193381418	11.382515021369855	LUAD
TCGA-97-7553-01	-40.540156026312815	-30.890357854750093	27.862563056237356	LUAD
TCGA-97-7554-01	-57.85254142928713	34.12208447834548	-15.344857410700572	LUAD
TCGA-97-7937-01	-26.764481702966947	-2.627559514190367	-61.08079885074306	LUAD
TCGA-97-7938-01	-55.11985193064194	-14.153856266886985	10.660132825368734	LUAD
TCGA-97-7941-01	-48.77331009771919	2.681376417925816	20.421596019708627	LUAD
TCGA-97-8179-01	-20.350476246993924	-35.82727387504829	-40.34646767257064	LUAD
TCGA-97-A4M0-01	-85.93753364028935	53.54270513012187	-6.704272509539451	LUAD
TCGA-97-A4M2-01	-20.607833856948066	-28.516958065673066	17.869698480227857	LUAD
TCGA-97-A4M5-01	-10.934101842277734	-21.81006833359982	7.535289591885427	LUAD
