sample_id	layer	sample_mean	sample_sd	sample_missing_percent	subtype
TCGA-68-A59J-01	DNA methylation	0.46900486191	0.2778308381392803	0	LUSC
TCGA-70-6722-01	DNA methylation	0.392642867207	0.2953862825389378	0	LUSC
TCGA-70-6723-01	DNA methylation	0.374037762668	0.3660151482491104	0	LUSC
TCGA-77-6842-01	DNA methylation	0.332387916377	0.27968374162997034	0	LUSC
TCGA-77-6843-01	DNA methylation	0.395324344691	0.30199553114241995	0	LUSC
TCGA-77-6844-01	DNA methylation	0.304899958921	0.2631708777428619	0	LUSC
TCGA-77-6845-01	DNA methylation	0.416119093468	0.34748259968163336	0	LUSC
TCGA-77-7139-01	DNA methylation	0.40761235083	0.3375011132717542	0	LUSC
TCGA-77-7141-01	DNA methylation	0.54465000703	0.2615770506026407	0	LUSC
TCGA-77-7142-01	DNA methylation	0.57793558216	0.2625974031922855	0	LUSC
TCGA-77-7335-01	DNA methylation	0.525450193203	0.2530815961110271	0	LUSC
TCGA-77-7337-01	DNA methylation	0.430163992289	0.29436385953407074	0	LUSC
TCGA-77-7338-01	DNA methylation	0.391770804633	0.2683266268824822	0	LUSC
TCGA-77-7463-01	DNA methylation	0.286809691159	0.24762163426771763	0	LUSC
TCGA-77-7465-01	DNA methylation	0.392363393816	0.3020933958083771	0	LUSC
TCGA-77-8143-01	DNA methylation	0.255991330992	0.2662819544710546	0	LUSC
TCGA-77-8150-01	DNA methylation	0.387763431691	0.3149076832930646	0	LUSC
TCGA-77-8153-01	DNA methylation	0.454698594863	0.2848554411399321	0	LUSC
TCGA-77-8154-01	DNA methylation	0.347363986152	0.284485256941475	0	LUSC
TCGA-77-A5FZ-01	DNA methylation	0.39640521446	0.36310825097409566	0	LUSC
TCGA-77-A5G1-01	DNA methylation	0.39402588364	0.2913736947975172	0	LUSC
TCGA-77-A5G3-01	DNA methylation	0.439023247673	0.3178857922999858	0	LUSC
TCGA-77-A5G6-01	DNA methylation	0.399047364785	0.32212056590977567	0	LUSC
TCGA-77-A5GF-01	DNA methylation	0.58258642344	0.3021300357057599	0	LUSC
TCGA-77-A5GH-01	DNA methylation	0.403884515796	0.28286126079295676	0	LUSC
TCGA-79-5596-01	DNA methylation	0.28667764523	0.25795182867318794	0	LUSC
TCGA-85-6175-01	DNA methylation	0.45102935078	0.2663646048884382	0	LUSC
TCGA-85-6560-01	DNA methylation	0.5523331208	0.3163495610696878	0	LUSC
TCGA-85-6561-01	DNA methylation	0.42396763645	0.27502954124130646	0	LUSC
TCGA-85-6798-01	DNA methylation	0.432508638426	0.28647034020315937	0	LUSC
TCGA-85-7696-01	DNA methylation	0.456238572967	0.33329967851859427	0	LUSC
TCGA-85-7697-01	DNA methylation	0.37019177329	0.269028907436199	0	LUSC
TCGA-85-7698-01	DNA methylation	0.50673886241	0.295505965111843	0	LUSC
TCGA-85-7699-01	DNA methylation	0.494917033345	0.2934668536178505	0	LUSC
TCGA-85-7710-01	DNA methylation	0.487526150972	0.3100014966829869	0	LUSC
TCGA-85-7843-01	DNA methylation	0.427304697057	0.29275370678008134	0	LUSC
TCGA-85-7844-01	DNA methylation	0.44492092459	0.27247662828371055	0	LUSC
TCGA-85-7950-01	DNA methylation	0.390383812711	0.31326497261684366	0	LUSC
TCGA-85-8048-01	DNA methylation	0.389420425929	0.28813632474327966	0	LUSC
TCGA-85-8049-01	DNA methylation	0.457948107556	0.26284022113361927	0	LUSC
TCGA-85-8072-01	DNA methylation	0.465781957521	0.2788212352401779	0	LUSC
TCGA-85-8276-01	DNA methylation	0.46562921953	0.25661933514486723	0	LUSC
TCGA-85-8287-01	DNA methylation	0.38189059103	0.2636289348350897	0	LUSC
TCGA-85-8288-01	DNA methylation	0.430279597716	0.2862783978249312	0	LUSC
TCGA-85-8350-01	DNA methylation	0.37592219382	0.2792473299968354	0	LUSC
TCGA-85-8351-01	DNA methylation	0.42090474472	0.28206507890908494	0	LUSC
TCGA-85-8352-01	DNA methylation	0.494616651063	0.37843474186373294	0	LUSC
TCGA-85-8353-01	DNA methylation	0.49805023023	0.26779522815239165	0	LUSC
TCGA-85-8355-01	DNA methylation	0.41325212993	0.2840331487713764	0	LUSC
TCGA-85-8479-01	DNA methylation	0.58637246809	0.2914010551548993	0	LUSC
TCGA-85-8580-01	DNA methylation	0.47736004199	0.23655686667611323	0	LUSC
TCGA-85-8664-01	DNA methylation	0.43629357675	0.31805836647957025	0	LUSC
TCGA-85-8666-01	DNA methylation	0.452282705697	0.27746844073475085	0	LUSC
TCGA-85-A4CL-01	DNA methylation	0.39724696644	0.3186227833825827	0	LUSC
TCGA-85-A4CN-01	DNA methylation	0.46125690979	0.24883600773815676	0	LUSC
TCGA-85-A4JB-01	DNA methylation	0.38649088982	0.2866442085293644	0	LUSC
TCGA-85-A4JC-01	DNA methylation	0.349036324102	0.30537874210344546	0	LUSC
TCGA-85-A4PA-01	DNA methylation	0.399643160754	0.38152384239353876	0	LUSC
TCGA-85-A4QQ-01	DNA methylation	0.45080364729	0.27307727944283505	0	LUSC
TCGA-85-A4QR-01	DNA methylation	0.366047141602	0.32145081002657916	0	LUSC
TCGA-85-A50Z-01	DNA methylation	0.383845736051	0.2760766862399263	0	LUSC
TCGA-85-A510-01	DNA methylation	0.36188781943	0.2680362358221515	0	LUSC
TCGA-85-A511-01	DNA methylation	0.38510158892	0.26475462959826584	0	LUSC
TCGA-85-A512-01	DNA methylation	0.506321958752	0.32258958265569804	0	LUSC
TCGA-85-A513-01	DNA methylation	0.52498917398	0.26684707243834677	0	LUSC
TCGA-85-A53L-01	DNA methylation	0.43505820345	0.2808864601100583	0	LUSC
TCGA-85-A5B5-01	DNA methylation	0.47348524408	0.35040283118277404	0	LUSC
TCGA-90-6837-01	DNA methylation	0.355254228458	0.3463271872186602	0	LUSC
TCGA-90-7766-01	DNA methylation	0.359436912259	0.22930073412079188	0	LUSC
TCGA-90-7767-01	DNA methylation	0.43978584883	0.317630189574721	0	LUSC
TCGA-90-7769-01	DNA methylation	0.484986634613	0.3243487800341815	0	LUSC
TCGA-90-A4ED-01	DNA methylation	0.319986411141	0.2811888325426562	0	LUSC
TCGA-90-A4EE-01	DNA methylation	0.472261889804	0.29330693767845895	0	LUSC
TCGA-90-A59Q-01	DNA methylation	0.44518827849	0.26755655004354717	0	LUSC
TCGA-92-7340-01	DNA methylation	0.567654154083	0.23798634609306774	0	LUSC
TCGA-94-7033-01	DNA methylation	0.334375746879	0.2507921278008164	0	LUSC
TCGA-94-7557-01	DNA methylation	0.293969336123	0.2541150638052634	0	LUSC
TCGA-94-7943-01	DNA methylation	0.388694368433	0.3008260111124247	0	LUSC
TCGA-94-8035-01	DNA methylation	0.340609662915	0.25948934511786836	0	LUSC
TCGA-94-8490-01	DNA methylation	0.507790024345	0.3372110685815045	0	LUSC
TCGA-94-8491-01	DNA methylation	0.556197672861	0.27278951632278536	0	LUSC
TCGA-94-A4VJ-01	DNA methylation	0.464487692513	0.2675861449930764	0	LUSC
TCGA-94-A5I4-01	DNA methylation	0.46314583181	0.3269059839756273	0	LUSC
TCGA-94-A5I6-01	DNA methylation	0.425146806921	0.2968919572535776	0	LUSC
TCGA-96-7544-01	DNA methylation	0.442858350797	0.2894536913161341	0	LUSC
TCGA-96-A4JL-01	DNA methylation	0.6331081316	0.22416866574869068	0	LUSC
TCGA-98-7454-01	DNA methylation	0.49025804672	0.2712608586455137	0	LUSC
TCGA-98-A538-01	DNA methylation	0.322891670066	0.24155315723324167	0	LUSC
TCGA-98-A539-01	DNA methylation	0.361782126444	0.27015456442667957	0	LUSC
TCGA-98-A53A-01	DNA methylation	0.391889024749	0.29923054628235446	0	LUSC
TCGA-98-A53B-01	DNA methylation	0.32579634904	0.2595156066273017	0	LUSC
TCGA-98-A53C-01	DNA methylation	0.44472125505	0.29241581253866145	0	LUSC
TCGA-98-A53H-01	DNA methylation	0.428660096944	0.29166929873304703	0	LUSC
TCGA-98-A53J-01	DNA methylation	0.46310631811	0.3125720258981105	0	LUSC
TCGA-L3-A4E7-01	DNA methylation	0.404015562617	0.3016640437403976	0	LUSC
TCGA-L3-A524-01	DNA methylation	0.52641259292	0.2825139647785156	0	LUSC
TCGA-LA-A446-01	DNA methylation	0.401529572363	0.2786979451826795	0	LUSC
TCGA-LA-A7SW-01	DNA methylation	0.360748556636	0.2994655548717514	0	LUSC
TCGA-MF-A522-01	DNA methylation	0.492813214616	0.3298371430198554	0	LUSC
TCGA-NC-A5HD-01	DNA methylation	0.45242519428	0.3306929283847206	0	LUSC
TCGA-NC-A5HE-01	DNA methylation	0.50818796916	0.30157218688129495	0	LUSC
TCGA-NC-A5HF-01	DNA methylation	0.3380716446	0.2938457937916366	0	LUSC
TCGA-NC-A5HI-01	DNA methylation	0.38976593767	0.2414312301523833	0	LUSC
TCGA-NC-A5HJ-01	DNA methylation	0.3736898006	0.29733434144725507	0	LUSC
TCGA-NC-A5HK-01	DNA methylation	0.533139732543	0.2897072028068859	0	LUSC
TCGA-NC-A5HL-01	DNA methylation	0.4911534505	0.31290302707747353	0	LUSC
TCGA-NC-A5HM-01	DNA methylation	0.402594739264	0.27774191995039366	0	LUSC
TCGA-NC-A5HN-01	DNA methylation	0.39111406478	0.3382202195860097	0	LUSC
TCGA-NC-A5HO-01	DNA methylation	0.46509082831	0.28710681155623813	0	LUSC
TCGA-NC-A5HP-01	DNA methylation	0.41009189159	0.31900552308325736	0	LUSC
TCGA-NC-A5HQ-01	DNA methylation	0.47604710967	0.279342645889947	0	LUSC
TCGA-NC-A5HR-01	DNA methylation	0.52335377112	0.28705159647549733	0	LUSC
TCGA-NC-A5HT-01	DNA methylation	0.39828422953	0.30639514799887874	0	LUSC
TCGA-NK-A5CR-01	DNA methylation	0.36195911821	0.29573625472146375	0	LUSC
TCGA-NK-A5CT-01	DNA methylation	0.42626047935	0.2822104130768343	0	LUSC
TCGA-NK-A7XE-01	DNA methylation	0.423143454709	0.3060426341877906	0	LUSC
TCGA-O2-A52N-01	DNA methylation	0.46802355367	0.3248071461694762	0	LUSC
TCGA-O2-A52Q-01	DNA methylation	0.54445767892	0.2797149272138896	0	LUSC
TCGA-O2-A52V-01	DNA methylation	0.45999693441	0.2383322985076797	0	LUSC
TCGA-O2-A5IB-01	DNA methylation	0.544700358226	0.36059807002618516	0	LUSC
TCGA-05-4384-01	RPPA	0.1746750479100529	1.2124167284975385	0	LUAD
TCGA-05-4396-01	RPPA	0.11428528306878306	1.2481806072991193	0	LUAD
TCGA-05-4405-01	RPPA	0.0024690503333333305	1.1353764795979986	0	LUAD
TCGA-05-4410-01	RPPA	0.0028858653650793583	1.0858641728474445	0	LUAD
TCGA-05-4417-01	RPPA	0.05445995407936508	1.0603896859709945	0	LUAD
TCGA-05-4427-01	RPPA	0.0302202492962963	1.1249686149689526	0	LUAD
TCGA-05-5423-01	RPPA	0.12576736576719577	1.1621411534814754	0	LUAD
TCGA-05-5425-01	RPPA	0.002476594010582007	1.046491385379693	0	LUAD
TCGA-05-5429-01	RPPA	0.17618001302645503	1.216304077640705	0	LUAD
TCGA-05-5715-01	RPPA	0.07096241896296297	1.20586436274426	0	LUAD
TCGA-35-5375-01	RPPA	-0.05689472884656085	1.0267977153167889	0	LUAD
TCGA-38-6178-01	RPPA	0.05422272196296296	1.1237461297414286	0	LUAD
TCGA-38-A44F-01	RPPA	0.16915280000000002	1.0965721521762433	0	LUAD
TCGA-44-2656-01	RPPA	0.08438408193121692	1.0938023861308648	0	LUAD
TCGA-44-2665-01	RPPA	0.04366467193121693	1.060983224266161	0	LUAD
TCGA-44-2668-01	RPPA	0.001112874259259253	1.0585414410448968	0	LUAD
TCGA-44-3918-01	RPPA	0.05924956073544974	1.0631985504805703	0	LUAD
TCGA-44-4112-01	RPPA	-0.00513890262433863	1.058159224928832	0	LUAD
TCGA-44-5643-01	RPPA	0.030781272417989412	1.1848171519857966	0	LUAD
TCGA-44-5644-01	RPPA	-0.019438882915343916	1.1227520647178588	0	LUAD
TCGA-44-5645-01	RPPA	0.0750617697037037	1.1215237433159624	0	LUAD
TCGA-44-6145-01	RPPA	-0.029061254999999998	1.031201267109016	0	LUAD
TCGA-44-6146-01	RPPA	0.18217682543386243	1.2784306458837835	0	LUAD
TCGA-44-6148-01	RPPA	-0.10486623341798942	0.8477658898889625	0	LUAD
TCGA-44-6774-01	RPPA	-0.12556324452380951	0.9802401375450663	0	LUAD
TCGA-44-6775-01	RPPA	0.06126492982010582	1.0984684279807158	0	LUAD
TCGA-44-6776-01	RPPA	0.08527190762962962	1.2919189603405608	0	LUAD
TCGA-44-6777-01	RPPA	-0.01370150924867724	1.0798088122841996	0	LUAD
TCGA-44-6778-01	RPPA	-0.013446049206349196	1.0906242595456372	0	LUAD
TCGA-44-6779-01	RPPA	0.1100370814021164	1.14133957336784	0	LUAD
TCGA-44-7659-01	RPPA	0.00731206051851851	0.9999061161201863	0	LUAD
TCGA-44-7660-01	RPPA	-0.05227224084656084	1.0598832803531693	0	LUAD
TCGA-44-7661-01	RPPA	-0.012203877444444441	1.0348959518028729	0	LUAD
TCGA-44-7662-01	RPPA	-0.013577836793650792	1.10395076378845	0	LUAD
TCGA-44-7667-01	RPPA	-0.04118828392592593	1.171910107938905	0	LUAD
TCGA-44-7669-01	RPPA	-0.024971126719576707	1.0647207333064506	0	LUAD
TCGA-44-7670-01	RPPA	-0.01423160667195767	1.0237632612005074	0	LUAD
TCGA-44-7671-01	RPPA	0.08480058556084656	1.123332997170424	0	LUAD
TCGA-44-7672-01	RPPA	0.004369586698412699	1.115536529152766	0	LUAD
TCGA-44-8117-01	RPPA	0.02531566178306878	1.0873968050659248	0	LUAD
TCGA-44-8119-01	RPPA	-0.003527781825396831	1.0582649610136208	0	LUAD
TCGA-44-A479-01	RPPA	0.12415689484656085	1.024227482186041	0	LUAD
TCGA-44-A47A-01	RPPA	0.05145389912698413	0.968632625697916	0	LUAD
TCGA-44-A47G-01	RPPA	0.14125587137037038	0.9709442820946554	0	LUAD
TCGA-44-A4SS-01	RPPA	0.09327951699999999	1.0422988064057166	0	LUAD
TCGA-44-A4SU-01	RPPA	0.036419270825396824	1.003607762220056	0	LUAD
TCGA-49-4487-01	RPPA	0.023276407925925925	0.9834694473675756	0	LUAD
TCGA-49-4488-01	RPPA	0.08579024277248677	1.1176376523118086	0	LUAD
TCGA-49-4512-01	RPPA	0.053161052767195766	1.0388452989669237	0	LUAD
TCGA-49-4514-01	RPPA	0.019492765343915343	1.0316482536278342	0	LUAD
TCGA-49-6742-01	RPPA	0.0792273715079365	1.0229791788541334	0	LUAD
TCGA-49-6743-01	RPPA	0.11432904537566137	1.1360395288596876	0	LUAD
TCGA-49-6744-01	RPPA	0.021438348021164025	1.12587851814786	0	LUAD
TCGA-49-6745-01	RPPA	0.09937580965079365	1.177965547225698	0	LUAD
TCGA-49-6761-01	RPPA	0.06378976244444444	1.1350370517242356	0	LUAD
TCGA-49-6767-01	RPPA	0.08270728783597885	1.3151870436730215	0	LUAD
TCGA-49-AAQV-01	RPPA	0.08678765832275132	0.9842862686043451	0	LUAD
TCGA-49-AAR0-01	RPPA	0.04444861249735449	1.0733413840040589	0	LUAD
TCGA-49-AAR2-01	RPPA	0.10680373788888889	1.0088056299687045	0	LUAD
TCGA-49-AAR3-01	RPPA	0.0699208262010582	0.9800367892623394	0	LUAD
TCGA-49-AAR4-01	RPPA	0.048214412375661375	1.006488561442302	0	LUAD
TCGA-49-AAR9-01	RPPA	-0.05550089935978836	1.0859590444571523	0	LUAD
TCGA-49-AARE-01	RPPA	0.04471476603703704	1.042110590860949	0	LUAD
TCGA-49-AARN-01	RPPA	0.02088084095238095	1.023279584538427	0	LUAD
TCGA-49-AARO-01	RPPA	0.10998197661904763	1.04988574564174	0	LUAD
TCGA-49-AARR-01	RPPA	0.14356320334920633	1.046100665317803	0	LUAD
TCGA-4B-A93V-01	RPPA	0.19222637484656085	0.9694840510119216	0	LUAD
TCGA-50-5044-01	RPPA	-0.0050382003439153455	1.1501867351529882	0	LUAD
TCGA-50-5045-01	RPPA	0.10723415415873017	1.1244346074876046	0	LUAD
TCGA-50-5049-01	RPPA	-0.029781973259259256	1.0910947868561491	0	LUAD
TCGA-50-5051-01	RPPA	-0.03317155886772487	1.0842552771527785	0	LUAD
TCGA-50-5066-01	RPPA	0.0265730555978836	1.071554954860506	0	LUAD
TCGA-50-5068-01	RPPA	0.09311545863492063	1.102208778406148	0	LUAD
TCGA-50-5072-01	RPPA	0.03194398868783069	1.1138439899243318	0	LUAD
TCGA-50-5930-01	RPPA	-0.026657912788359796	1.013719659200522	0	LUAD
TCGA-50-5931-01	RPPA	0.16422549102116402	1.1964083657141502	0	LUAD
TCGA-50-5932-01	RPPA	0.13660489367195766	1.220602442527421	0	LUAD
TCGA-50-5933-01	RPPA	0.048894014190476204	1.1910478662014898	0	LUAD
TCGA-50-5936-01	RPPA	0.10949270558730159	1.1329494786590772	0	LUAD
TCGA-50-5939-01	RPPA	-0.04533461409523809	1.0045489609849474	0	LUAD
TCGA-50-5941-01	RPPA	0.13739628213227512	1.1769213093821762	0	LUAD
TCGA-50-5942-01	RPPA	0.10499383969841271	1.1521314441884685	0	LUAD
TCGA-50-5944-01	RPPA	0.1901225504126984	1.2270702923963548	0	LUAD
TCGA-50-5946-01	RPPA	0.04096038888888889	1.0863397985079457	0	LUAD
TCGA-50-6590-01	RPPA	0.05145968902645503	1.070050639046924	0	LUAD
TCGA-50-6591-01	RPPA	0.006156428089947087	1.2240630753665926	0	LUAD
TCGA-50-6592-01	RPPA	-0.03762631479365079	0.9462643678791743	0	LUAD
TCGA-50-6593-01	RPPA	0.12541694966137568	1.1827592543706162	0	LUAD
TCGA-50-6594-01	RPPA	0.011175655502645505	0.9650210566088446	0	LUAD
TCGA-50-6595-01	RPPA	-0.04986343121164021	1.0569732618233014	0	LUAD
TCGA-50-6597-01	RPPA	0.16514806107936508	1.1514744796953646	0	LUAD
TCGA-50-6673-01	RPPA	0.08364317244973545	1.0915245216564462	0	LUAD
TCGA-50-7109-01	RPPA	-0.018932859031746033	1.0896711310423546	0	LUAD
TCGA-50-8457-01	RPPA	0.07373846293121694	0.955568856383797	0	LUAD
TCGA-50-8459-01	RPPA	0.1411867327089947	1.1085055959859274	0	LUAD
TCGA-50-8460-01	RPPA	0.21078085184126985	0.9753938962572793	0	LUAD
TCGA-53-7624-01	RPPA	-0.007807910291005289	1.1687030615382337	0	LUAD
TCGA-53-7626-01	RPPA	5.379709047619038e-4	1.0843025249120555	0	LUAD
TCGA-53-7813-01	RPPA	-0.15141998592063494	1.027478261703064	0	LUAD
TCGA-53-A4EZ-01	RPPA	0.1153648018888889	1.087424483644628	0	LUAD
TCGA-55-5899-01	RPPA	0.10443203135978836	1.0803699067029615	0	LUAD
TCGA-55-6543-01	RPPA	-0.00261962234920635	1.098618450342673	0	LUAD
TCGA-55-6712-01	RPPA	0.1295810370846561	1.22843584820558	0	LUAD
TCGA-55-6969-01	RPPA	-0.001699301523809525	1.0822496977260838	0	LUAD
TCGA-55-6970-01	RPPA	-0.019510944544973548	1.1421623755108616	0	LUAD
TCGA-55-6971-01	RPPA	0.047601928439153444	1.11020089705949	0	LUAD
TCGA-55-6978-01	RPPA	-0.05749067604232805	1.2323551195588027	0	LUAD
TCGA-55-6979-01	RPPA	0.04713473332275132	1.1547892407633915	0	LUAD
TCGA-55-6981-01	RPPA	0.23538403965608465	1.4651223304692886	0	LUAD
TCGA-55-6982-01	RPPA	0.11284309922751322	1.1744522788371676	0	LUAD
TCGA-55-7573-01	RPPA	0.13049985682539683	1.2083851831506376	0	LUAD
TCGA-55-7574-01	RPPA	-0.06551108302116401	1.0063083727851259	0	LUAD
TCGA-55-7728-01	RPPA	0.030301540544973547	1.140192782780333	0	LUAD
TCGA-55-7815-01	RPPA	0.011906622867724868	1.1103804778889073	0	LUAD
TCGA-55-7910-01	RPPA	-0.05117890925396825	1.0248058999013576	0	LUAD
TCGA-55-7911-01	RPPA	0.10269116146560847	1.157000733829526	0	LUAD
TCGA-55-8505-01	RPPA	0.12068078894179896	1.0146108877734614	0	LUAD
TCGA-55-8506-01	RPPA	0.009438380407407401	1.0124858439390396	0	LUAD
TCGA-55-8507-01	RPPA	0.05936968125396826	1.0298311125879833	0	LUAD
TCGA-55-8620-01	RPPA	0.04379170112698413	1.1191249682018054	0	LUAD
TCGA-55-A494-01	RPPA	0.011257162460317455	1.1426946836566854	0	LUAD
TCGA-62-8394-01	RPPA	0.06678151432275133	1.0662280287273596	0	LUAD
TCGA-62-8395-01	RPPA	0.1540304558042328	1.1202680167144612	0	LUAD
TCGA-62-8398-01	RPPA	0.08970363889417989	1.0808079758169198	0	LUAD
TCGA-62-A46O-01	RPPA	0.05046446	0.9465879616015493	0	LUAD
TCGA-62-A46P-01	RPPA	-0.010819736338624333	1.0736022084140826	0	LUAD
TCGA-62-A46R-01	RPPA	0.11256833876719577	1.0047243588300316	0	LUAD
TCGA-62-A46S-01	RPPA	0.1968898507989418	0.9449035254736505	0	LUAD
TCGA-62-A46V-01	RPPA	0.0512028301957672	1.0930413273377773	0	LUAD
TCGA-62-A471-01	RPPA	0.05257408017989418	0.9840268359381651	0	LUAD
TCGA-64-1679-01	RPPA	0.05366705448677248	1.0635365517777748	0	LUAD
TCGA-64-1681-01	RPPA	0.15392994685714287	1.1041673899204232	0	LUAD
TCGA-64-5774-01	RPPA	0.030550008957671956	1.1215870205598584	0	LUAD
TCGA-64-5778-01	RPPA	0.02552247894179894	1.1439025414686654	0	LUAD
TCGA-64-5779-01	RPPA	7.424593968253975e-4	1.0680002356704485	0	LUAD
TCGA-64-5781-01	RPPA	0.16529856149206348	1.1242108313591597	0	LUAD
TCGA-64-5815-01	RPPA	0.016045036603174606	0.993156145395987	0	LUAD
TCGA-67-6215-01	RPPA	0.1198098456031746	1.1330508437433475	0	LUAD
TCGA-67-6216-01	RPPA	0.09346916822751324	1.166238241728732	0	LUAD
TCGA-67-6217-01	RPPA	0.06079905168253968	1.0910512245034236	0	LUAD
TCGA-69-7760-01	RPPA	-0.012993312962962966	1.1603755839036718	0	LUAD
TCGA-69-7761-01	RPPA	0.05896198959259259	1.1588660499066679	0	LUAD
TCGA-69-7763-01	RPPA	0.12428775216931218	1.1046554425009156	0	LUAD
TCGA-69-7764-01	RPPA	-0.02687349876719577	1.1444674170246074	0	LUAD
TCGA-69-7765-01	RPPA	0.005059363111111116	1.1629854863821416	0	LUAD
TCGA-69-8255-01	RPPA	0.15714410686772487	1.0524221646799459	0	LUAD
TCGA-69-A59K-01	RPPA	0.02800283254497354	1.050350829060943	0	LUAD
TCGA-71-6725-01	RPPA	0.06574904615873015	1.199880113034174	0	LUAD
TCGA-71-8520-01	RPPA	0.163935331984127	0.9890295207910896	0	LUAD
TCGA-73-4658-01	RPPA	0.027711420592592594	1.0924932518217276	0	LUAD
TCGA-73-4676-01	RPPA	0.07199094914285714	1.0788845322225697	0	LUAD
TCGA-73-7498-01	RPPA	0.06605951316402116	1.1687599972136664	0	LUAD
TCGA-73-7499-01	RPPA	0.05269425269841271	1.0250519589654434	0	LUAD
TCGA-73-A9RS-01	RPPA	0.05942537474074074	1.1016553958360298	0	LUAD
TCGA-75-5122-01	RPPA	0.04470969275661376	1.0375314204258232	0	LUAD
TCGA-75-5125-01	RPPA	0.1578783665026455	1.1921957109306398	0	LUAD
TCGA-75-6203-01	RPPA	-0.06688186438095238	1.1660132443138023	0	LUAD
TCGA-75-6205-01	RPPA	0.18822246605820106	1.4098588794805964	0	LUAD
TCGA-75-6206-01	RPPA	0.15377341911111111	1.131545659309612	0	LUAD
TCGA-75-6207-01	RPPA	0.09043850574603174	1.134132932066523	0	LUAD
TCGA-75-6211-01	RPPA	0.016311079492063486	1.07090094825027	0	LUAD
TCGA-75-6212-01	RPPA	0.09253876275132275	1.2029111616060395	0	LUAD
TCGA-75-6214-01	RPPA	-0.055526479619047615	1.0785752719402875	0	LUAD
TCGA-75-7027-01	RPPA	0.03891925825396825	1.0429349638011698	0	LUAD
TCGA-75-7030-01	RPPA	0.016820608238095242	1.2462429430463127	0	LUAD
TCGA-75-7031-01	RPPA	0.16633938365079365	1.1264851119463652	0	LUAD
TCGA-78-7143-01	RPPA	0.011268477232804235	1.0897654196642361	0	LUAD
TCGA-78-7145-01	RPPA	0.0031401114021164006	1.106207010154681	0	LUAD
TCGA-78-7146-01	RPPA	0.0248058027989418	1.0640860773002516	0	LUAD
TCGA-78-7147-01	RPPA	0.036679477931216925	1.1072873311788356	0	LUAD
TCGA-78-7148-01	RPPA	0.02719135347089947	1.0285767060093312	0	LUAD
TCGA-78-7149-01	RPPA	0.004206081904761908	1.060751402020824	0	LUAD
TCGA-78-7150-01	RPPA	-0.030415968867724866	1.0208378399841365	0	LUAD
TCGA-78-7152-01	RPPA	-0.08844174606349207	1.048954461325153	0	LUAD
TCGA-78-7153-01	RPPA	0.13274973377248678	1.050782989954265	0	LUAD
TCGA-78-7154-01	RPPA	0.04691390193650794	1.1780578620146005	0	LUAD
TCGA-78-7155-01	RPPA	0.04814991534391534	1.221091030809972	0	LUAD
TCGA-78-7156-01	RPPA	0.08130440804761906	1.163953313917805	0	LUAD
TCGA-78-7158-01	RPPA	0.12835536948677248	1.0557188113654046	0	LUAD
TCGA-78-7159-01	RPPA	-0.02976548530687831	1.046249477386464	0	LUAD
TCGA-78-7160-01	RPPA	0.025025837576719574	1.0326777550283888	0	LUAD
TCGA-78-7161-01	RPPA	-0.017093921925925924	1.112248429445724	0	LUAD
TCGA-78-7162-01	RPPA	0.002712761211640213	1.1347630142213398	0	LUAD
TCGA-78-7163-01	RPPA	0.07370448401587301	1.0486425171830949	0	LUAD
TCGA-78-7166-01	RPPA	-0.010044732476190471	1.0382712546897923	0	LUAD
TCGA-78-7167-01	RPPA	0.17963586651322752	1.1075497095222155	0	LUAD
TCGA-78-7535-01	RPPA	0.0996254038042328	1.1488987180248074	0	LUAD
TCGA-78-7536-01	RPPA	0.08446022814285714	1.181576174969082	0	LUAD
TCGA-78-7537-01	RPPA	0.017907006042328037	1.0828436722515995	0	LUAD
TCGA-78-7539-01	RPPA	0.12602047403703703	1.0923032363042378	0	LUAD
TCGA-78-7540-01	RPPA	0.05872992093121693	1.1563415744212238	0	LUAD
TCGA-78-7542-01	RPPA	-0.04082401552910052	1.0325842276704598	0	LUAD
TCGA-78-7633-01	RPPA	0.060898660005291004	1.1521120942721341	0	LUAD
TCGA-78-8662-01	RPPA	-0.02289387296296296	1.0663887229081237	0	LUAD
TCGA-80-5607-01	RPPA	0.011717786925925925	1.0726355418704006	0	LUAD
TCGA-80-5608-01	RPPA	-0.027612413169312167	1.0301508111321938	0	LUAD
TCGA-80-5611-01	RPPA	0.06563288427513228	1.1297853496278016	0	LUAD
TCGA-83-5908-01	RPPA	0.14244786272486773	1.0511909243220765	0	LUAD
TCGA-86-6562-01	RPPA	0.05539201748148149	1.143431127696577	0	LUAD
TCGA-86-6851-01	RPPA	0.05241283103703704	1.1549817953155923	0	LUAD
TCGA-86-7701-01	RPPA	-0.16049587351851852	1.0382813398158566	0	LUAD
TCGA-86-7711-01	RPPA	-0.09767292786772487	1.1119233828615698	0	LUAD
TCGA-86-7713-01	RPPA	-0.023772539486772493	1.184178614845914	0	LUAD
TCGA-86-7953-01	RPPA	-0.11249583104232805	1.1266247568783079	0	LUAD
TCGA-86-7954-01	RPPA	0.09041088153968253	1.0746579309545075	0	LUAD
TCGA-86-7955-01	RPPA	-0.02924955158201058	1.1464850693536566	0	LUAD
TCGA-86-8054-01	RPPA	0.09459648151322751	1.1415452795185432	0	LUAD
TCGA-86-8055-01	RPPA	0.04529497076190476	1.004563604981216	0	LUAD
