layer	value
DNA methylation	0.0462458
DNA methylation	0.0373681
DNA methylation	0.116977
DNA methylation	0.0649461
DNA methylation	0.635241
DNA methylation	0.642839
DNA methylation	0.946423
DNA methylation	0.194266
DNA methylation	0.440014
DNA methylation	0.784891
DNA methylation	0.928645
DNA methylation	0.0141435
DNA methylation	0.0501692
DNA methylation	0.780676
DNA methylation	0.923384
DNA methylation	0.826532
DNA methylation	0.903527
DNA methylation	0.64608
DNA methylation	0.0299733
DNA methylation	0.140046
DNA methylation	0.428638
DNA methylation	0.0338411
DNA methylation	0.0575646
DNA methylation	0.774689
DNA methylation	0.732851
DNA methylation	0.74916
DNA methylation	0.704106
DNA methylation	0.0349446
DNA methylation	0.859127
DNA methylation	0.0299421
DNA methylation	0.707683
DNA methylation	0.0119372
DNA methylation	0.713759
DNA methylation	0.747049
DNA methylation	0.853795
DNA methylation	0.0348622
DNA methylation	0.845683
DNA methylation	0.0589556
DNA methylation	0.939919
DNA methylation	0.0607154
DNA methylation	0.914487
DNA methylation	0.522276
DNA methylation	0.906278
DNA methylation	0.0669825
DNA methylation	0.107106
DNA methylation	0.797675
DNA methylation	0.623655
DNA methylation	0.941441
DNA methylation	0.0155644
DNA methylation	0.657623
DNA methylation	0.702758
DNA methylation	0.066569
DNA methylation	0.631292
DNA methylation	0.192081
DNA methylation	0.648203
DNA methylation	0.842336
DNA methylation	0.780507
DNA methylation	0.963454
DNA methylation	0.431767
DNA methylation	0.0354061
DNA methylation	0.149401
DNA methylation	0.1003
DNA methylation	0.625753
DNA methylation	0.55156
DNA methylation	0.888101
DNA methylation	0.0518069
DNA methylation	0.055796
DNA methylation	0.959651
DNA methylation	0.792655
DNA methylation	0.0753123
DNA methylation	0.749933
DNA methylation	0.390849
DNA methylation	0.384105
DNA methylation	0.636913
DNA methylation	0.594233
DNA methylation	0.522771
DNA methylation	0.555026
DNA methylation	0.0730202
DNA methylation	0.988146
DNA methylation	0.754729
DNA methylation	0.498799
DNA methylation	0.950448
DNA methylation	0.085081
DNA methylation	0.738737
DNA methylation	0.288339
DNA methylation	0.203909
DNA methylation	0.539986
DNA methylation	0.936246
DNA methylation	0.394957
DNA methylation	0.061374
DNA methylation	0.57525
DNA methylation	0.921646
DNA methylation	0.125209
DNA methylation	0.0628469
DNA methylation	0.872105
DNA methylation	0.819621
DNA methylation	0.600764
DNA methylation	0.820106
DNA methylation	0.916059
DNA methylation	0.919307
DNA methylation	0.266257
DNA methylation	0.0844873
DNA methylation	0.0113064
DNA methylation	0.769047
DNA methylation	0.0178165
DNA methylation	0.108728
DNA methylation	0.923982
DNA methylation	0.867291
DNA methylation	0.387564
DNA methylation	0.980657
DNA methylation	0.199058
DNA methylation	0.56104
DNA methylation	0.305142
DNA methylation	0.145624
DNA methylation	0.69858
DNA methylation	0.036488
DNA methylation	0.541156
DNA methylation	0.850652
DNA methylation	0.237706
DNA methylation	0.539568
DNA methylation	0.951242
DNA methylation	0.755061
DNA methylation	0.124106
DNA methylation	0.349717
DNA methylation	0.894263
DNA methylation	0.82256
DNA methylation	0.793747
DNA methylation	0.508712
DNA methylation	0.944764
DNA methylation	0.0760703
DNA methylation	0.040537
DNA methylation	0.68033
DNA methylation	0.0364862
DNA methylation	0.328272
DNA methylation	0.0345807
DNA methylation	0.946319
DNA methylation	0.867124
DNA methylation	0.412687
DNA methylation	0.672734
DNA methylation	0.880861
DNA methylation	0.0451794
DNA methylation	0.777553
DNA methylation	0.0843706
DNA methylation	0.025551
DNA methylation	0.29918
DNA methylation	0.377457
DNA methylation	0.802778
DNA methylation	0.244677
DNA methylation	0.10628
DNA methylation	0.770927
DNA methylation	0.90178
DNA methylation	0.0718531
DNA methylation	0.0402542
DNA methylation	0.0380367
DNA methylation	0.726087
DNA methylation	0.330422
DNA methylation	0.434277
DNA methylation	0.0705297
DNA methylation	0.87231
DNA methylation	0.0172731
DNA methylation	0.636511
DNA methylation	0.0107397
DNA methylation	0.179393
DNA methylation	0.1943
DNA methylation	0.029464
DNA methylation	0.678674
DNA methylation	0.139915
DNA methylation	0.88807
DNA methylation	0.0294854
DNA methylation	0.468022
DNA methylation	0.694371
DNA methylation	0.0983358
DNA methylation	0.627431
DNA methylation	0.543369
DNA methylation	0.0571326
DNA methylation	0.207817
DNA methylation	0.236448
DNA methylation	0.0419673
DNA methylation	0.790035
DNA methylation	0.824115
DNA methylation	0.701703
DNA methylation	0.158744
DNA methylation	0.76606
DNA methylation	0.715475
DNA methylation	0.0368208
DNA methylation	0.335668
DNA methylation	0.04244
DNA methylation	0.781676
DNA methylation	0.0503738
DNA methylation	0.644238
DNA methylation	0.948643
DNA methylation	0.822122
DNA methylation	0.442137
DNA methylation	0.110124
DNA methylation	0.143628
DNA methylation	0.35113
DNA methylation	0.228084
DNA methylation	0.90667
DNA methylation	0.899858
DNA methylation	0.0738764
DNA methylation	0.468855
DNA methylation	0.40514
DNA methylation	0.886054
DNA methylation	0.0608127
DNA methylation	0.83453599999999994
DNA methylation	0.726103
DNA methylation	0.970193
DNA methylation	0.734219
DNA methylation	0.0149334
DNA methylation	0.0640711
DNA methylation	0.0571958
DNA methylation	0.855601
DNA methylation	0.828405
DNA methylation	0.0413339
DNA methylation	0.75074
DNA methylation	0.825176
DNA methylation	0.703242
DNA methylation	0.0363838
DNA methylation	0.766128
DNA methylation	0.344084
DNA methylation	0.221971
DNA methylation	0.607174
DNA methylation	0.807824
DNA methylation	0.608435
DNA methylation	0.0208418
DNA methylation	0.0643185
DNA methylation	0.0178323
DNA methylation	0.814008
DNA methylation	0.0470595
DNA methylation	0.0199125
DNA methylation	0.835952
DNA methylation	0.982797
DNA methylation	0.969476
DNA methylation	0.0338806
DNA methylation	0.10423
DNA methylation	0.168102
DNA methylation	0.0632098
DNA methylation	0.877558
DNA methylation	0.0980288
DNA methylation	0.0158985
DNA methylation	0.0521832
DNA methylation	0.0632733
DNA methylation	0.107748
DNA methylation	0.101012
DNA methylation	0.60871
DNA methylation	0.160217
DNA methylation	0.931978
DNA methylation	0.899162
DNA methylation	0.0250183
DNA methylation	0.885786
DNA methylation	0.799744
DNA methylation	0.0782486
DNA methylation	0.0648877
DNA methylation	0.843133
DNA methylation	0.0528739
DNA methylation	0.10888
DNA methylation	0.491967
DNA methylation	0.893871
DNA methylation	0.181899
DNA methylation	0.823446
DNA methylation	0.0531065
DNA methylation	0.383998
DNA methylation	0.0684216
DNA methylation	0.697048
DNA methylation	0.602989
DNA methylation	0.0429301
DNA methylation	0.94331
DNA methylation	0.673438
DNA methylation	0.0762581
DNA methylation	0.443051
DNA methylation	0.394921
DNA methylation	0.0202804
DNA methylation	0.902035
DNA methylation	0.704171
DNA methylation	0.891023
DNA methylation	0.507356
DNA methylation	0.860915
DNA methylation	0.88864
DNA methylation	0.875186
DNA methylation	0.233836
DNA methylation	0.0226988
DNA methylation	0.0463151
DNA methylation	0.66407
DNA methylation	0.1171
DNA methylation	0.755932
DNA methylation	0.560007
DNA methylation	0.527355
DNA methylation	0.134385
DNA methylation	0.650247
DNA methylation	0.152061
DNA methylation	0.125435
DNA methylation	0.739008
DNA methylation	0.0746699
DNA methylation	0.436954
DNA methylation	0.727901
DNA methylation	0.0263012
DNA methylation	0.731726
DNA methylation	0.0122261
DNA methylation	0.0180002
DNA methylation	0.142508
DNA methylation	0.46938
DNA methylation	0.965923
DNA methylation	0.140953
DNA methylation	0.635796
DNA methylation	0.623394
DNA methylation	0.691776
DNA methylation	0.79496
DNA methylation	0.0455309
DNA methylation	0.406565
DNA methylation	0.0219839
DNA methylation	0.900549
DNA methylation	0.86321
DNA methylation	0.0313212
DNA methylation	0.571968
DNA methylation	0.0481129
DNA methylation	0.358324
DNA methylation	0.0282177
DNA methylation	0.811372
DNA methylation	0.0489095
DNA methylation	0.458925
DNA methylation	0.282331
DNA methylation	0.070068
DNA methylation	0.164031
DNA methylation	0.0190173
DNA methylation	0.215099
DNA methylation	0.906755
DNA methylation	0.0810988
DNA methylation	0.886361
DNA methylation	0.0283085
DNA methylation	0.0304886
DNA methylation	0.82447
DNA methylation	0.898977
DNA methylation	0.621574
DNA methylation	0.602049
DNA methylation	0.880421
DNA methylation	0.811603
DNA methylation	0.532448
DNA methylation	0.404658
DNA methylation	0.430671
DNA methylation	0.0556837
DNA methylation	0.0124082
DNA methylation	0.630358
DNA methylation	0.0903322
DNA methylation	0.902793
DNA methylation	0.228165
DNA methylation	0.10129
DNA methylation	0.343657
DNA methylation	0.0373143
DNA methylation	0.900696
DNA methylation	0.981001
DNA methylation	0.802647
DNA methylation	0.062954
DNA methylation	0.0531948
DNA methylation	0.644106
DNA methylation	0.578715
DNA methylation	0.0773587
DNA methylation	0.0593379
DNA methylation	0.0418086
DNA methylation	0.953943
DNA methylation	0.915075
DNA methylation	0.824363
DNA methylation	0.575421
DNA methylation	0.934261
DNA methylation	0.558667
DNA methylation	0.0149385
DNA methylation	0.914574
DNA methylation	0.925602
DNA methylation	0.309289
DNA methylation	0.14247
DNA methylation	0.820146
DNA methylation	0.810006
DNA methylation	0.0933841
DNA methylation	0.549535
DNA methylation	0.075608
DNA methylation	0.0288057
DNA methylation	0.0701958
DNA methylation	0.844245
DNA methylation	0.389676
DNA methylation	0.935455
DNA methylation	0.304545
DNA methylation	0.905312
DNA methylation	0.954779
DNA methylation	0.436046
DNA methylation	0.0958378
DNA methylation	0.0697724
DNA methylation	0.146599
DNA methylation	0.0790744
DNA methylation	0.276861
DNA methylation	0.91384
DNA methylation	0.970038
DNA methylation	0.587987
DNA methylation	0.0198187
DNA methylation	0.360485
DNA methylation	0.865137
DNA methylation	0.0205456
DNA methylation	0.0372323
DNA methylation	0.804995
DNA methylation	0.176319
DNA methylation	0.512408
DNA methylation	0.779233
DNA methylation	0.297665
DNA methylation	0.660596
DNA methylation	0.0294451
DNA methylation	0.651916
DNA methylation	0.023787
DNA methylation	0.0218162
DNA methylation	0.0212639
DNA methylation	0.510357
DNA methylation	0.881427
DNA methylation	0.204812
DNA methylation	0.416027
DNA methylation	0.0653005
DNA methylation	0.665812
DNA methylation	0.184097
DNA methylation	0.640383
DNA methylation	0.0223042
DNA methylation	0.461325
DNA methylation	0.299417
DNA methylation	0.0600571
DNA methylation	0.0212539
DNA methylation	0.0295305
DNA methylation	0.901441
DNA methylation	0.0454504
DNA methylation	0.560215
DNA methylation	0.0918471
DNA methylation	0.578867
DNA methylation	0.129985
DNA methylation	0.0910745
DNA methylation	0.869106
DNA methylation	0.0423485
DNA methylation	0.442106
DNA methylation	0.361531
DNA methylation	0.0732232
DNA methylation	0.0693852
DNA methylation	0.814847
DNA methylation	0.584236
DNA methylation	0.0842452
DNA methylation	0.850002
DNA methylation	0.945486
DNA methylation	0.0208879
DNA methylation	0.792514
DNA methylation	0.842071
DNA methylation	0.0322487
DNA methylation	0.870936
DNA methylation	0.101316
DNA methylation	0.614579
DNA methylation	0.406842
DNA methylation	0.421832
DNA methylation	0.84291
DNA methylation	0.223199
DNA methylation	0.861119
DNA methylation	0.0764655
DNA methylation	0.914317
DNA methylation	0.229986
DNA methylation	0.787584
DNA methylation	0.121338
DNA methylation	0.777315
DNA methylation	0.0899666
DNA methylation	0.48357
DNA methylation	0.883348
DNA methylation	0.949722
DNA methylation	0.646864
DNA methylation	0.940576
DNA methylation	0.272722
DNA methylation	0.466635
DNA methylation	0.0939196
DNA methylation	0.361994
DNA methylation	0.0429081
DNA methylation	0.501803
DNA methylation	0.844974
DNA methylation	0.0127326
DNA methylation	0.0090399
DNA methylation	0.199588
DNA methylation	0.83259
DNA methylation	0.0595217
DNA methylation	0.95887
DNA methylation	0.038994
DNA methylation	0.743473
DNA methylation	0.548009
DNA methylation	0.036775
DNA methylation	0.890312
DNA methylation	0.362457
DNA methylation	0.765217
DNA methylation	0.557831
DNA methylation	0.590509
DNA methylation	0.631987
DNA methylation	0.980413
DNA methylation	0.0493301
DNA methylation	0.401331
DNA methylation	0.0831665
DNA methylation	0.849735
DNA methylation	0.397095
DNA methylation	0.896441
DNA methylation	0.706672
DNA methylation	0.63088
DNA methylation	0.943496
DNA methylation	0.0665638
DNA methylation	0.0119077
DNA methylation	0.367515
DNA methylation	0.892209
DNA methylation	0.804785
DNA methylation	0.841108
DNA methylation	0.0725622
DNA methylation	0.805389
DNA methylation	0.913167
DNA methylation	0.0219804
DNA methylation	0.780308
DNA methylation	0.984612
DNA methylation	0.212521
DNA methylation	0.888303
DNA methylation	0.0102519
DNA methylation	0.737813
DNA methylation	0.95166
DNA methylation	0.440255
DNA methylation	0.576561
DNA methylation	0.0295297
DNA methylation	0.0705954
DNA methylation	0.119447
DNA methylation	0.209671
DNA methylation	0.273812
DNA methylation	0.524962
DNA methylation	0.0765656
DNA methylation	0.773123
DNA methylation	0.0237538
DNA methylation	0.066156
DNA methylation	0.930229
DNA methylation	0.598636
DNA methylation	0.864471
DNA methylation	0.0654105
DNA methylation	0.849651
DNA methylation	0.0337966
DNA methylation	0.842607
DNA methylation	0.0253504
DNA methylation	0.948907
DNA methylation	0.377236
DNA methylation	0.0672813
DNA methylation	0.197359
DNA methylation	0.832074
DNA methylation	0.807771
DNA methylation	0.0167905
DNA methylation	0.977946
DNA methylation	0.0367669
DNA methylation	0.484182
DNA methylation	0.0197519
DNA methylation	0.292051
DNA methylation	0.566866
DNA methylation	0.826474
DNA methylation	0.338134
DNA methylation	0.0344177
DNA methylation	0.624683
DNA methylation	0.626604
DNA methylation	0.814689
DNA methylation	0.882807
DNA methylation	0.915508
DNA methylation	0.862341
DNA methylation	0.0146566
DNA methylation	0.324711
DNA methylation	0.0581067
DNA methylation	0.915095
DNA methylation	0.0825453
DNA methylation	0.42646
DNA methylation	0.835613
DNA methylation	0.551046
DNA methylation	0.079817
DNA methylation	0.84246
DNA methylation	0.461339
DNA methylation	0.842068
DNA methylation	0.0668581
DNA methylation	0.658417
DNA methylation	0.0727407
DNA methylation	0.804121
DNA methylation	0.25059
DNA methylation	0.0891305
DNA methylation	0.682389
DNA methylation	0.0394583
DNA methylation	0.0293869
DNA methylation	0.0980755
DNA methylation	0.0292903
DNA methylation	0.861828
DNA methylation	0.849609
DNA methylation	0.15455
DNA methylation	0.913191
DNA methylation	0.352739
DNA methylation	0.857273
DNA methylation	0.0881119
DNA methylation	0.725187
DNA methylation	0.0484962
DNA methylation	0.0284433
DNA methylation	0.790039
DNA methylation	0.922072
DNA methylation	0.902704
DNA methylation	0.852559
DNA methylation	0.570686
DNA methylation	0.0573747
DNA methylation	0.725831
DNA methylation	0.0255263
DNA methylation	0.0505542
DNA methylation	0.908513
DNA methylation	0.791726
DNA methylation	0.0385507
DNA methylation	0.142706
DNA methylation	0.584494
DNA methylation	0.858981
DNA methylation	0.0376273
DNA methylation	0.368255
DNA methylation	0.874106
DNA methylation	0.744969
DNA methylation	0.691126
DNA methylation	0.138084
DNA methylation	0.0276297
DNA methylation	0.960679
DNA methylation	0.768119
DNA methylation	0.0132247
DNA methylation	0.0651233
DNA methylation	0.0738172
DNA methylation	0.179734
DNA methylation	0.888649
DNA methylation	0.925454
DNA methylation	0.755473
DNA methylation	0.868091
DNA methylation	0.591027
DNA methylation	0.222047
DNA methylation	0.302592
DNA methylation	0.827341
DNA methylation	0.927028
DNA methylation	0.914107
DNA methylation	0.758971
DNA methylation	0.574618
DNA methylation	0.580547
DNA methylation	0.80278
DNA methylation	0.045045
DNA methylation	0.746629
DNA methylation	0.734767
DNA methylation	0.94432
DNA methylation	0.38566
DNA methylation	0.842601
DNA methylation	0.834856
DNA methylation	0.0507079
DNA methylation	0.0492585
DNA methylation	0.940141
DNA methylation	0.534494
DNA methylation	0.091947
DNA methylation	0.0221064
DNA methylation	0.914615
DNA methylation	0.782774
